('Павлов Л.Р.', 'Семёнова Ч.Э.', 707, '2020-1-21')
('Александров У.Х.', 'Александрова П.П.', 398, '2020-10-11')
('Яковлев Н.К.', 'Соловьёв Ц.П.', 194, '2020-10-12')
('Лебедева У.Л.', 'Егоров Л.Б.', 760, '2020-7-3')
('Николаев Л.И.', 'Александрова П.П.', 590, '2020-8-11')
('Смирнова Ю.Ч.', 'Степанова Д.К.', 264, '2020-7-20')
('Соколова Щ.А.', 'Дмитриев Л.В.', 284, '2020-3-21')
('Григорьева У.Т.', 'Васильева К.И.', 384, '2020-8-8')
('Васильев Е.З.', 'Яковлев Ю.А.', 55, '2020-6-26')
('Яковлева Л.П.', 'Соловьёв Ц.П.', 863, '2020-1-3')
('Егоров З.И.', 'Яковлев Ю.А.', 200, '2020-8-27')
('Кузнецов Т.Д.', 'Яковлев Ю.А.', 664, '2020-12-24')
('Иванова Ж.У.', 'Яковлев Щ.Р.', 938, '2020-3-19')
('Александров У.Х.', None, 863, '2020-7-15')
('Григорьев Л.Ж.', 'Александров Щ.Ю.', 876, '2020-4-25')
('Волкова Ф.Ш.', 'Михайлова Р.А.', 598, '2020-7-2')
('Васильев Е.З.', 'Александрова П.П.', 259, '2020-9-9')
('Семёнов Л.И.', 'Лебедев Ч.Ж.', 947, '2020-12-8')
('Фёдоров Щ.Б.', 'Яковлев Щ.Р.', 22, '2020-4-23')
('Семёнов Л.И.', 'Лебедев Ч.Ж.', 401, '2020-7-10')
('Попова Ц.Ж.', 'Дмитриев Л.В.', 808, '2020-10-3')
('Соколова Ф.Х.', 'Николаева Ц.Ф.', 802, '2020-7-1')
('Николаев Ш.А.', 'Алексеев Х.В.', 592, '2020-9-14')
('Лебедев П.Д.', 'Александров Щ.Ю.', 903, '2020-11-7')
('Богданова Б.В.', 'Яковлев Щ.Р.', 55, '2020-12-6')
('Смирнова Ю.Ч.', 'Алексеева В.Ш.', 655, '2020-2-1')
('Алексеева К.Ч.', 'Семёнова Ч.Э.', 475, '2020-9-27')
('Никитина Н.К.', 'Васильева К.И.', 582, '2020-11-27')
('Степанова Е.Ж.', 'Соловьёв Ц.П.', 562, '2020-6-28')
('Николаев Ш.А.', 'Егоров Л.Б.', 956, '2020-6-21')
('Васильев Е.З.', 'Лебедев Ч.Ж.', 220, '2020-6-1')
('Павлов Л.Р.', 'Соловьёв Ц.П.', 688, '2020-10-4')
('Андреева Ц.В.', 'Николаева Ц.Ф.', 955, '2020-7-4')
('Павлов Л.Р.', 'Григорьева Б.С.', 778, '2020-9-13')
('Андреева Ц.В.', 'Алексеев Х.В.', 270, '2020-4-6')
('Соколов А.Д.', 'Григорьева Б.С.', 392, '2020-11-18')
('Лебедев Ю.Н.', 'Павлов Ю.Ю.', 411, '2020-11-27')
('Александров Х.В.', 'Степанова Д.К.', 843, '2020-5-3')
('Кузнецова П.Я.', 'Степанова Х.Р.', 554, '2020-8-23')
('Григорьев Л.Ж.', 'Степанова Д.К.', 701, '2020-11-26')
('Андреева Э.П.', 'Алексеева В.Ш.', 934, '2020-9-4')
('Богданова Б.В.', 'Николаева Щ.Э.', 463, '2020-3-12')
('Соколов Р.Ш.', None, 506, '2020-12-20')
('Павлов Д.Х.', 'Александрова П.П.', 251, '2020-12-16')
('Соколова Ф.Х.', 'Лебедев Ч.Ж.', 20, '2020-10-20')
('Егоров Д.Е.', 'Васильева К.И.', 825, '2020-3-22')
('Лебедев Х.Е.', 'Соловьёв Ц.П.', 332, '2020-10-29')
('Богданов У.М.', 'Соловьёв Ц.П.', 673, '2020-10-20')
('Лебедев П.Д.', 'Яковлев Ю.А.', 998, '2020-3-28')
('Иванов В.Р.', 'Александров Щ.Ю.', 981, '2020-8-8')
('Смирнов А.Я.', 'Яковлев Ю.А.', 452, '2020-7-19')
('Степанов Ж.Я.', 'Николаева Ц.Ф.', 869, '2020-11-22')
('Смирнов А.Я.', 'Дмитриев Л.В.', 238, '2020-2-11')
('Соколов Р.Ш.', 'Александров Щ.Ю.', 986, '2020-1-18')
('Васильев Е.З.', 'Васильева К.И.', 95, '2020-9-23')
('Кузнецова Щ.К.', 'Михайлова Р.А.', 795, '2020-7-28')
('Кузнецова Щ.К.', 'Алексеев Х.В.', 245, '2020-8-23')
('Николаев Л.И.', None, 49, '2020-5-19')
('Лебедев П.Д.', None, 637, '2020-8-5')
('Яковлев Е.Д.', 'Александрова П.П.', 644, '2020-10-11')
('Соколова Щ.А.', 'Дмитриев Л.В.', 130, '2020-6-2')
('Смирнов З.Ц.', 'Алексеева В.Ш.', 122, '2020-3-17')
('Андреев И.С.', 'Васильева К.И.', 248, '2020-4-23')
('Павлов Д.Х.', 'Егоров Л.Б.', 869, '2020-6-5')
('Яковлев Э.М.', 'Егорова Я.У.', 198, '2020-8-13')
('Никитина Н.К.', 'Яковлев Щ.Р.', 715, '2020-8-17')
('Степанов Ж.Я.', 'Николаева Ц.Ф.', 433, '2020-9-21')
('Степанов Л.З.', 'Николаева Ц.Ф.', 56, '2020-6-23')
('Лебедев Х.Е.', 'Яковлев Щ.Р.', 946, '2020-4-28')
('Кузнецов Т.Д.', 'Григорьева Б.С.', 287, '2020-6-6')
('Александров Э.А.', 'Соловьёв Ц.П.', 691, '2020-7-28')
('Алексеева Д.З.', 'Николаева Ц.Ф.', 315, '2020-1-27')
('Николаев Т.Б.', 'Александрова П.П.', 483, '2020-11-15')
('Васильев Н.Ю.', 'Николаева Щ.Э.', 728, '2020-7-27')
('Кузнецов Д.С.', 'Семёнова Ч.Э.', 136, '2020-9-8')
('Богданов У.М.', 'Лебедев Ч.Ж.', 462, '2020-4-7')
('Николаев Ш.А.', 'Соловьёв Ц.П.', 372, '2020-4-30')
('Александров А.К.', 'Степанова Х.Р.', 352, '2020-12-13')
('Никитина Н.К.', 'Степанова Д.К.', 757, '2020-9-1')
('Семёнов Л.И.', 'Соловьёв Ц.П.', 791, '2020-2-3')
('Алексеева К.Ч.', 'Александров Щ.Ю.', 351, '2020-11-2')
('Михайлова Е.Б.', None, 304, '2020-12-23')
('Соколов У.Ф.', 'Яковлев Щ.Р.', 228, '2020-3-26')
('Михайлов Ф.И.', 'Васильева К.И.', 485, '2020-1-14')
('Николаев Ш.А.', 'Лебедев Ч.Ж.', 241, '2020-11-16')
('Кузнецова И.Т.', 'Егоров Л.Б.', 135, '2020-4-14')
('Павлов Я.Т.', 'Николаева Ц.Ф.', 22, '2020-8-26')
('Смирнов А.Я.', 'Николаева Ц.Ф.', 192, '2020-4-24')
('Александров А.К.', 'Николаева Ц.Ф.', 243, '2020-10-5')
('Семёнов У.А.', 'Семёнова Ч.Э.', 387, '2020-9-25')
('Егоров З.И.', None, 898, '2020-9-13')
('Григорьева У.Т.', 'Васильева К.И.', 53, '2020-11-26')
('Лебедев Ю.Н.', 'Александров Щ.Ю.', 827, '2020-2-30')
('Дмитриева Л.Ч.', 'Яковлев Ю.А.', 508, '2020-12-24')
('Соколова Щ.А.', 'Дмитриев Л.В.', 211, '2020-9-27')
('Иванова Ж.У.', 'Николаева Ц.Ф.', 128, '2020-2-4')
('Егоров З.И.', 'Васильева К.И.', 444, '2020-7-25')
('Иванова Ж.У.', 'Яковлев Ю.А.', 707, '2020-11-21')
('Васильев Е.З.', 'Павлов Ю.Ю.', 212, '2020-1-2')
('Андреев Ж.С.', 'Николаева Щ.Э.', 857, '2020-11-27')
('Степанов Ж.Я.', 'Семёнова Ч.Э.', 346, '2020-6-28')
('Иванова Л.Э.', 'Соловьёв Ц.П.', 379, '2020-8-24')
('Волкова К.Ж.', 'Михайлова Р.А.', 209, '2020-11-3')
('Павлов Л.Р.', 'Соловьёв Ц.П.', 120, '2020-10-8')
('Григорьева Я.Г.', 'Егорова Я.У.', 661, '2020-10-30')
('Соловьёва П.З.', 'Егорова Я.У.', 652, '2020-3-13')
('Андреев Ж.С.', None, 677, '2020-12-30')
('Андреев И.С.', 'Егоров Л.Б.', 471, '2020-12-24')
('Степанов Ж.Я.', 'Семёнова Ч.Э.', 74, '2020-7-20')
('Алексеева Д.З.', 'Александрова П.П.', 939, '2020-8-24')
('Александров У.Х.', 'Григорьева Б.С.', 699, '2020-3-18')
('Дмитриева Ф.Ш.', None, 391, '2020-11-28')
('Смирнов О.Я.', 'Алексеев Х.В.', 568, '2020-4-16')
('Волков Ж.Б.', 'Егорова Я.У.', 189, '2020-8-9')
('Кузнецова Ч.Х.', 'Алексеева В.Ш.', 255, '2020-10-5')
('Попов К.А.', 'Егоров Л.Б.', 222, '2020-2-22')
('Соколов А.Д.', 'Соловьёв Ц.П.', 269, '2020-1-28')
('Петрова З.В.', 'Степанова Д.К.', 635, '2020-4-15')
('Лебедева У.Л.', 'Григорьева Б.С.', 714, '2020-8-19')
('Алексеева С.Ю.', 'Алексеева В.Ш.', 882, '2020-5-19')
('Богданова Б.В.', 'Семёнова Ч.Э.', 240, '2020-10-24')
('Егоров Д.Е.', 'Соловьёв Ц.П.', 403, '2020-12-13')
('Соловьёва П.З.', 'Степанова Д.К.', 32, '2020-2-8')
('Александров А.К.', 'Александров Щ.Ю.', 114, '2020-1-15')
('Семёнов У.А.', 'Павлов Ю.Ю.', 716, '2020-8-27')
('Яковлев Э.М.', 'Васильева К.И.', 728, '2020-2-14')
('Яковлев Э.М.', 'Соловьёв Ц.П.', 259, '2020-5-19')
('Николаев Т.Б.', 'Николаева Ц.Ф.', 441, '2020-11-27')
('Лебедева У.Л.', 'Алексеев Х.В.', 272, '2020-12-19')
('Семёнов Л.И.', 'Николаева Щ.Э.', 896, '2020-1-19')
('Смирнов Т.Т.', 'Дмитриев Л.В.', 318, '2020-2-10')
('Михайлова Э.С.', 'Яковлев Щ.Р.', 529, '2020-4-26')
('Смирнов О.Я.', 'Алексеева В.Ш.', 268, '2020-4-20')
('Смирнов С.Щ.', 'Алексеева В.Ш.', 951, '2020-7-8')
('Лебедева У.Л.', 'Яковлев Ю.А.', 909, '2020-1-3')
('Николаева Р.Ц.', 'Васильева К.И.', 649, '2020-10-30')
('Семёнов У.А.', None, 906, '2020-1-10')
('Смирнов З.Ц.', 'Николаева Ц.Ф.', 106, '2020-9-4')
('Васильев Е.З.', 'Семёнова Ч.Э.', 885, '2020-9-7')
('Николаев Т.Б.', None, 347, '2020-5-15')
('Смирнов З.Ц.', 'Михайлова Р.А.', 849, '2020-6-8')
('Яковлев Б.Р.', 'Степанова Х.Р.', 840, '2020-7-6')
('Смирнова Ю.Ч.', 'Яковлев Щ.Р.', 701, '2020-11-10')
('Богданова И.Ж.', 'Михайлова Р.А.', 768, '2020-6-2')
('Попов С.А.', 'Степанова Д.К.', 133, '2020-9-1')
('Егоров Д.Е.', 'Григорьева Б.С.', 984, '2020-1-25')
('Александров Ц.А.', 'Александрова П.П.', 617, '2020-12-24')
('Степанов Ж.Я.', 'Николаева Щ.Э.', 537, '2020-8-17')
('Фёдоров Щ.Б.', 'Егорова Я.У.', 59, '2020-3-9')
('Павлова Ж.Ж.', 'Яковлев Ю.А.', 285, '2020-8-27')
('Александров Х.В.', 'Васильева К.И.', 158, '2020-11-3')
('Кузнецов Д.С.', 'Егорова Я.У.', 510, '2020-9-15')
('Богданов У.М.', 'Васильева К.И.', 10, '2020-10-22')
('Андреева Ц.В.', 'Дмитриев Л.В.', 829, '2020-7-10')
('Смирнов Т.Т.', 'Николаева Ц.Ф.', 690, '2020-10-25')
('Попов К.А.', 'Николаева Щ.Э.', 336, '2020-12-16')
('Смирнов О.Я.', 'Соловьёв Ц.П.', 697, '2020-9-18')
('Алексеева С.Ю.', 'Александров Щ.Ю.', 480, '2020-4-26')
('Волков Ж.Б.', 'Николаева Щ.Э.', 360, '2020-6-8')
('Соколов А.Д.', 'Егоров Л.Б.', 924, '2020-11-2')
('Кузнецова Щ.К.', 'Александрова П.П.', 430, '2020-10-26')
('Лебедев Ю.Н.', 'Васильева К.И.', 597, '2020-11-18')
('Александров У.Х.', 'Михайлова Р.А.', 426, '2020-9-8')
('Григорьев Л.Ж.', 'Семёнова Ч.Э.', 89, '2020-6-15')
('Кузнецов Т.Д.', 'Лебедев Ч.Ж.', 152, '2020-9-9')
('Смирнов З.Ц.', 'Семёнова Ч.Э.', 718, '2020-9-17')
('Александров А.К.', 'Павлов Ю.Ю.', 956, '2020-5-14')
('Лебедев П.У.', None, 143, '2020-12-15')
('Соколова Ч.Б.', 'Николаева Щ.Э.', 289, '2020-5-15')
('Иванов В.Р.', 'Степанова Х.Р.', 128, '2020-2-25')
('Лебедев П.Д.', 'Яковлев Ю.А.', 335, '2020-6-10')
('Петрова З.В.', 'Михайлова Р.А.', 620, '2020-10-17')
('Кузнецов Т.Д.', None, 641, '2020-11-1')
('Смирнов Т.Т.', 'Дмитриев Л.В.', 354, '2020-9-26')
('Смирнова Ю.Ч.', 'Дмитриев Л.В.', 340, '2020-11-11')
('Богданова И.Ж.', 'Дмитриев Л.В.', 118, '2020-6-18')
('Васильев Н.Ю.', 'Степанова Х.Р.', 980, '2020-1-10')
('Андреева Ц.В.', 'Лебедев Ч.Ж.', 432, '2020-4-1')
('Смирнова Ю.Ч.', 'Егоров Л.Б.', 851, '2020-6-18')
('Смирнова Ю.Ч.', 'Егорова Я.У.', 927, '2020-6-15')
('Семёнов Л.И.', None, 228, '2020-10-4')
('Дмитриев Щ.В.', 'Алексеев Х.В.', 75, '2020-12-12')
('Васильев Е.У.', 'Алексеев Х.В.', 973, '2020-12-16')
('Григорьев Л.Ж.', 'Александров Щ.Ю.', 193, '2020-12-28')
('Васильев Е.З.', 'Степанова Д.К.', 516, '2020-8-29')
('Николаева Д.В.', 'Егоров Л.Б.', 348, '2020-9-1')
('Михайлов Ф.И.', 'Григорьева Б.С.', 540, '2020-11-24')
('Александров Х.В.', 'Степанова Д.К.', 450, '2020-2-1')
('Смирнов О.Я.', 'Алексеева В.Ш.', 826, '2020-9-21')
('Соколова Щ.А.', 'Дмитриев Л.В.', 567, '2020-1-17')
('Яковлева Л.П.', 'Николаева Ц.Ф.', 91, '2020-11-10')
('Степанов О.К.', 'Степанова Д.К.', 531, '2020-10-10')
('Кузнецов Т.Д.', 'Степанова Х.Р.', 715, '2020-7-30')
('Егоров Д.Е.', 'Александрова П.П.', 699, '2020-9-27')
('Николаева Д.В.', 'Александрова П.П.', 915, '2020-12-14')
('Яковлев Е.Д.', 'Григорьева Б.С.', 689, '2020-1-30')
('Соколов А.Д.', 'Григорьева Б.С.', 396, '2020-9-13')
('Соколова Е.У.', 'Павлов Ю.Ю.', 19, '2020-9-28')
('Смирнов О.Я.', 'Алексеева В.Ш.', 683, '2020-1-2')
('Александров У.Х.', 'Степанова Д.К.', 219, '2020-1-19')
('Иванова Ж.У.', 'Семёнова Ч.Э.', 606, '2020-10-30')
('Иванова Л.Э.', 'Яковлев Щ.Р.', 27, '2020-10-4')
('Васильев Н.Ю.', 'Яковлев Щ.Р.', 538, '2020-11-13')
('Павлов Я.Т.', 'Александрова П.П.', 12, '2020-4-7')
('Кузнецов Т.Д.', 'Яковлев Щ.Р.', 386, '2020-3-27')
('Семёнова Ш.И.', 'Васильева К.И.', 966, '2020-8-14')
('Михайлов Ф.И.', 'Степанова Д.К.', 119, '2020-3-15')
('Васильев Н.Ю.', 'Николаева Ц.Ф.', 662, '2020-6-8')
('Смирнова Ю.Ч.', 'Соловьёв Ц.П.', 822, '2020-8-20')
('Егоров З.И.', 'Егорова Я.У.', 352, '2020-7-21')
('Павлов Л.Р.', 'Николаева Ц.Ф.', 421, '2020-10-3')
('Андреев И.С.', 'Соловьёв Ц.П.', 431, '2020-1-14')
('Яковлев Е.Д.', 'Егоров Л.Б.', 691, '2020-2-23')
('Смирнова Ю.Ч.', 'Алексеева В.Ш.', 790, '2020-7-26')
('Смирнов С.Щ.', 'Павлов Ю.Ю.', 674, '2020-5-13')
('Васильев Е.У.', 'Семёнова Ч.Э.', 64, '2020-2-20')
('Лебедева У.Л.', 'Александров Щ.Ю.', 374, '2020-4-16')
('Григорьева З.В.', 'Егоров Л.Б.', 146, '2020-6-16')
('Яковлев Э.М.', 'Николаева Щ.Э.', 622, '2020-10-10')
('Иванова Л.Э.', 'Александров Щ.Ю.', 24, '2020-6-26')
('Семёнов Л.И.', 'Васильева К.И.', 707, '2020-3-17')
('Алексеева С.Ю.', 'Яковлев Ю.А.', 103, '2020-9-10')
('Дмитриева Л.Ч.', 'Николаева Ц.Ф.', 320, '2020-10-24')
('Фёдоров Щ.Б.', 'Николаева Ц.Ф.', 521, '2020-11-6')
('Андреева Э.П.', None, 927, '2020-2-3')
('Степанов Л.З.', 'Александров Щ.Ю.', 792, '2020-12-21')
('Лебедев П.Д.', 'Николаева Ц.Ф.', 434, '2020-11-7')
('Егоров З.И.', 'Алексеева В.Ш.', 965, '2020-7-20')
('Лебедев Ю.Н.', 'Алексеев Х.В.', 348, '2020-11-14')
('Соколова Ч.Б.', 'Степанова Д.К.', 271, '2020-4-16')
('Иванова Л.Э.', 'Дмитриев Л.В.', 605, '2020-11-9')
('Кузнецов Т.Д.', None, 934, '2020-1-8')
('Лебедев П.У.', 'Дмитриев Л.В.', 679, '2020-4-16')
('Кузнецова Ч.Х.', 'Григорьева Б.С.', 400, '2020-4-4')
('Андреев Ж.С.', 'Степанова Х.Р.', 120, '2020-11-3')
('Павлов Д.Х.', 'Лебедев Ч.Ж.', 823, '2020-6-18')
('Александров Х.В.', None, 369, '2020-1-6')
('Лебедев Х.Е.', 'Егоров Л.Б.', 900, '2020-5-26')
('Васильев Н.Ю.', 'Семёнова Ч.Э.', 660, '2020-6-23')
('Иванов В.Р.', 'Александров Щ.Ю.', 27, '2020-6-8')
('Александров Э.А.', 'Семёнова Ч.Э.', 79, '2020-12-2')
('Лебедева У.Л.', 'Васильева К.И.', 404, '2020-4-28')
('Кузнецов Т.Д.', 'Николаева Ц.Ф.', 602, '2020-6-16')
('Кузнецова И.Т.', 'Дмитриев Л.В.', 492, '2020-9-28')
('Семёнов У.А.', 'Александрова П.П.', 838, '2020-1-17')
('Дмитриева Л.Ч.', 'Дмитриев Л.В.', 26, '2020-5-22')
('Смирнов З.Ц.', 'Степанова Д.К.', 902, '2020-9-7')
('Егоров Д.Е.', 'Алексеева В.Ш.', 69, '2020-3-26')
('Смирнов О.Я.', 'Лебедев Ч.Ж.', 480, '2020-8-27')
